Area,Point Order,Polygon ID,Latitude,Longitude
,0.017900000,38,1.423003821,103.795448263
,0.017900000,37,1.447961103,103.730622281
,0.017900000,36,1.348217396,103.728150178
,0.017900000,35,1.334394296,103.891496357
,0.017900000,34,1.297074437,103.851472342
,0.017900000,32,1.459325847,103.787853578
,0.017900000,31,1.302545638,103.839529866
,0.017900000,30,1.302429208,103.837755229
,0.017900000,29,1.294291908,103.865962111
,0.017900000,28,1.271750144,103.847643521
,0.017900000,27,1.400659525,103.855712937
,0.017900000,26,1.397133368,103.742885752
,0.017900000,25,1.328423745,103.867614258
,0.017900000,23,1.370275625,103.827880906
,0.017900000,22,1.376158731,103.858645581
,0.017900000,21,1.390849467,103.859265286
,0.017900000,20,1.301609688,103.699476634
,0.017900000,19,1.310038173,103.947713677
,0.017900000,18,1.463938274,103.823027842
,0.017900000,17,1.428182165,103.869433307
,0.017900000,16,1.346805261,103.896314260
,0.017900000,15,1.387163342,103.972400913
,0.017900000,14,1.313855954,103.838491193
,0.017900000,13,1.326624962,103.870357930
,0.017900000,12,1.317961801,103.771402862
,0.017900000,11,1.395722867,103.742537237
,0.017900000,8,1.349802737,104.041938182
,0.017900000,7,1.374168122,104.006459773
,0.017900000,6,1.376331674,103.826328409
,0.017900000,5,1.316814775,103.806928901
,0.017900000,4,1.375110149,103.762595487
,0.017900000,3,1.272202616,103.846325366
,0.017900000,2,1.348408157,103.738317976
,0.017900000,1,1.351163265,103.831744474
,0.0178,60,1.256322312,103.824046320
,0.017800000,58,1.288611429,103.838595029
,0.017800000,57,1.298255252,103.850451654
,0.017800000,56,1.291536204,103.838484698
,0.017800000,55,1.275323571,103.843218353
,0.017800000,54,1.299885043,103.807698844
,0.017800000,53,1.278282264,103.735246989
,0.017800000,52,1.315912219,103.971798242
,0.017800000,51,1.398372965,103.751993471
,0.017800000,50,1.459047496,103.850988339
,0.017800000,49,1.295776883,103.885328778
,0.017800000,48,1.331581146,103.675356230
,0.017800000,47,1.307508518,103.652159877
,0.017800000,46,1.253201996,103.836561623
,0.017800000,45,1.303966720,103.803574035
,0.017800000,44,1.400592454,103.930178225
,0.017800000,43,1.304188837,103.681110829
,0.017800000,40,1.404160344,104.088153732
,0.017800000,39,1.296326834,103.901681110
,0.017800000,38,1.422566573,103.794968875
,0.017800000,37,1.447984808,103.730640796
,0.017800000,36,1.348208564,103.728150293
,0.017800000,35,1.334496880,103.891724474
,0.017800000,34,1.297161046,103.851541597
,0.017800000,32,1.459318942,103.787844561
,0.017800000,31,1.302412018,103.839491498
,0.017800000,30,1.302403792,103.837747393
,0.017800000,29,1.294173652,103.865321554
,0.017800000,28,1.271745993,103.847651104
,0.017800000,27,1.400665378,103.855712867
,0.017800000,26,1.398757096,103.743107473
,0.017800000,25,1.328101101,103.868292572
,0.017800000,23,1.370209813,103.827853581
,0.017800000,22,1.375585961,103.858790639
,0.017800000,21,1.390791638,103.859522180
,0.017800000,20,1.301646849,103.699476814
,0.017800000,19,1.310150509,103.948012158
,0.017800000,18,1.462454844,103.822196660
,0.017800000,17,1.427868319,103.869239152
,0.017800000,16,1.346820816,103.896361846
,0.017800000,15,1.387107964,103.972311906
,0.017800000,14,1.313610335,103.838635568
,0.017800000,13,1.326548558,103.870439688
,0.017800000,12,1.318042381,103.771386575
,0.017800000,11,1.395208043,103.742327425
,0.017800000,8,1.349759146,104.041907977
,0.017800000,7,1.374242131,104.006388575
,0.017800000,6,1.376412328,103.826363107
,0.017800000,5,1.317757904,103.808006328
,0.017800000,4,1.373601211,103.762830530
,0.017800000,3,1.272206358,103.846303074
,0.017800000,2,1.348292743,103.738302396
,0.017800000,1,1.351081229,103.831822371
,0.0177,60,1.256349372,103.824008514
,0.017700000,58,1.288614668,103.838596015
,0.017700000,57,1.298254149,103.850450829
,0.017700000,56,1.291490257,103.838527771
,0.017700000,55,1.275492351,103.843255436
,0.017700000,54,1.299750006,103.807731409
,0.017700000,53,1.278401989,103.734666468
,0.017700000,52,1.315969153,103.971929580
,0.017700000,51,1.398206862,103.752004488
,0.017700000,50,1.459136242,103.850817065
,0.017700000,49,1.296094462,103.885329919
,0.017700000,48,1.331328021,103.675188587
,0.017700000,47,1.307573512,103.652230701
,0.017700000,46,1.253201635,103.836559878
,0.017700000,45,1.304113016,103.803555519
,0.017700000,44,1.401279499,103.930058489
,0.017700000,43,1.304189182,103.681110717
,0.017700000,40,1.404387843,104.088066541
,0.017700000,39,1.296344683,103.901737951
,0.017700000,38,1.422714376,103.794678868
,0.017700000,37,1.447998429,103.730665754
,0.017700000,36,1.348199768,103.728150398
,0.017700000,35,1.334588900,103.891932934
,0.017700000,34,1.297251215,103.851615585
,0.017700000,32,1.459279428,103.787768576
,0.017700000,31,1.302319466,103.839468191
,0.017700000,30,1.302398347,103.837745715
,0.017700000,29,1.294013070,103.864451730
,0.017700000,28,1.271741825,103.847658666
,0.017700000,27,1.400671231,103.855712784
,0.017700000,26,1.399375706,103.743173859
,0.017700000,25,1.328092509,103.868310637
,0.017700000,23,1.370167489,103.827829631
,0.017700000,22,1.375069345,103.858913381
,0.017700000,21,1.390493591,103.860595941
,0.017700000,20,1.301705862,103.699472250
,0.017700000,19,1.310225482,103.948229856
,0.017700000,18,1.462450608,103.822194286
,0.017700000,17,1.427507109,103.869126867
,0.017700000,16,1.346884681,103.896551072
,0.017700000,15,1.387062125,103.972238230
,0.017700000,14,1.313572597,103.838665493
,0.017700000,13,1.326473337,103.870514482
,0.017700000,12,1.318226361,103.771333008
,0.017700000,11,1.394713248,103.742074525
,0.017700000,8,1.349713578,104.041880806
,0.017700000,7,1.374357381,104.006290028
,0.017700000,6,1.376504950,103.826418788
,0.017700000,5,1.318703187,103.808992391
,0.017700000,4,1.373036836,103.762939165
,0.017700000,3,1.272207144,103.846297702
,0.017700000,2,1.348177332,103.738286818
,0.017700000,1,1.350999194,103.831900277
,0.0176,60,1.256551634,103.823995134
,0.017600000,58,1.288822428,103.838659277
,0.017600000,57,1.298222615,103.850427294
,0.017600000,56,1.291426685,103.838578038
,0.017600000,55,1.275657787,103.843289707
,0.017600000,54,1.300311156,103.808399039
,0.017600000,53,1.278547765,103.733778205
,0.017600000,52,1.316037376,103.972230168
,0.017600000,51,1.397868600,103.752029010
,0.017600000,50,1.459214711,103.850662973
,0.017600000,49,1.296349982,103.885323677
,0.017600000,48,1.331255107,103.675121157
,0.017600000,47,1.307678943,103.652370988
,0.017600000,46,1.253207900,103.835870773
,0.017600000,45,1.305588517,103.803508539
,0.017600000,44,1.401292375,103.930122475
,0.017600000,43,1.304189500,103.681110615
,0.017600000,40,1.404610064,104.087966805
,0.017600000,39,1.296360199,103.901788530
,0.017600000,38,1.423238501,103.793715401
,0.017600000,37,1.447999869,103.730687935
,0.017600000,36,1.348190936,103.728150496
,0.017600000,35,1.334815862,103.892395626
,0.017600000,34,1.297279724,103.851639020
,0.017600000,32,1.459240745,103.787676946
,0.017600000,31,1.301948316,103.839413253
,0.017600000,30,1.302340837,103.837717532
,0.017600000,29,1.294012948,103.864451744
,0.017600000,28,1.271737637,103.847666230
,0.017600000,27,1.400677083,103.855712684
,0.017600000,26,1.401047266,103.743391107
,0.017600000,25,1.327819510,103.868742870
,0.017600000,23,1.370133804,103.827802654
,0.017600000,22,1.374350574,103.859158867
,0.017600000,21,1.390163056,103.861786739
,0.017600000,20,1.301743824,103.699460225
,0.017600000,19,1.310271248,103.948335012
,0.017600000,18,1.462447012,103.822192271
,0.017600000,17,1.427125973,103.869119250
,0.017600000,16,1.347225825,103.897628334
,0.017600000,15,1.386803152,103.971821993
,0.017600000,14,1.313549136,103.838684578
,0.017600000,13,1.326397212,103.870588368
,0.017600000,12,1.318724758,103.771202991
,0.017600000,11,1.394188880,103.741753708
,0.017600000,8,1.349666247,104.041856794
,0.017600000,7,1.374387996,104.006262363
,0.017600000,6,1.376616324,103.826507034
,0.017600000,5,1.318798923,103.809138299
,0.017600000,4,1.372282863,103.763106457
,0.017600000,3,1.272213051,103.846261606
,0.017600000,2,1.347975296,103.738247355
,0.017600000,1,1.350917702,103.831977661
,0.0175,60,1.256550594,103.824065410
,0.017500000,58,1.288845566,103.838742942
,0.017500000,57,1.298153712,103.850368745
,0.017500000,56,1.291339280,103.838625409
,0.017500000,55,1.275694073,103.843297223
,0.017500000,54,1.300085192,103.808627115
,0.017500000,53,1.278542238,103.733528745
,0.017500000,52,1.316073315,103.972457890
,0.017500000,51,1.397664099,103.752055529
,0.017500000,50,1.459299367,103.850489931
,0.017500000,49,1.296528984,103.885319825
,0.017500000,48,1.331050110,103.674931579
,0.017500000,47,1.307803167,103.652502879
,0.017500000,46,1.253225551,103.835751306
,0.017500000,45,1.306517624,103.803283382
,0.017500000,44,1.401347112,103.930112879
,0.017500000,43,1.304189631,103.681110573
,0.017500000,40,1.404826290,104.087854821
,0.017500000,39,1.296382068,103.901841280
,0.017500000,38,1.423397291,103.793422900
,0.017500000,37,1.448001308,103.730709034
,0.017500000,36,1.348182104,103.728150583
,0.017500000,35,1.334924629,103.892601313
,0.017500000,34,1.297342606,103.851566642
,0.017500000,32,1.459237544,103.787641847
,0.017500000,31,1.301883779,103.839403726
,0.017500000,30,1.302266800,103.837936920
,0.017500000,29,1.293644788,103.864494449
,0.017500000,28,1.271733432,103.847673775
,0.017500000,27,1.400682936,103.855712571
,0.017500000,26,1.401481294,103.743495217
,0.017500000,25,1.327839367,103.868795486
,0.017500000,23,1.369693287,103.827459128
,0.017500000,22,1.373617375,103.859420359
,0.017500000,21,1.390078147,103.862092633
,0.017500000,20,1.301775421,103.699445566
,0.017500000,19,1.310374583,103.948572434
,0.017500000,18,1.462447537,103.822191309
,0.017500000,17,1.426802375,103.869191050
,0.017500000,16,1.347284789,103.897857045
,0.017500000,15,1.386783809,103.971790903
,0.017500000,14,1.313528332,103.838703605
,0.017500000,13,1.326320195,103.870661335
,0.017500000,12,1.318733258,103.771200773
,0.017500000,11,1.393828082,103.741534536
,0.017500000,8,1.349617374,104.041836056
,0.017500000,7,1.374507215,104.006164042
,0.017500000,6,1.376841873,103.826731156
,0.017500000,5,1.318899395,103.809291384
,0.017500000,4,1.371612843,103.763276568
,0.017500000,3,1.272222153,103.846196039
,0.017500000,2,1.347848895,103.738202941
,0.017500000,1,1.350817716,103.832072252
,0.0174,60,1.256601563,103.824065410
,0.0174,58,1.288910207,103.838976675
,0.0174,57,1.298125116,103.850371566
,0.0174,56,1.291293719,103.838650101
,0.0174,55,1.275666410,103.843481380
,0.0174,54,1.299811659,103.808856786
,0.0174,53,1.278505569,103.733377791
,0.0174,52,1.316073309,103.972559256
,0.0174,51,1.397296592,103.752111509
,0.0174,50,1.459361189,103.850349923
,0.0174,49,1.297327421,103.885302639
,0.0174,48,1.330733363,103.675292921
,0.0174,47,1.307897827,103.652671091
,0.0174,46,1.253241271,103.835668821
,0.0174,45,1.306719631,103.803189586
,0.0174,44,1.401305265,103.929850540
,0.0174,43,1.304189719,103.681110546
,0.0174,40,1.405035851,104.087730948
,0.0174,39,1.296440185,103.901977608
,0.0174,38,1.424581580,103.791241464
,0.0174,37,1.448002027,103.730722920
,0.0174,36,1.348173273,103.728150663
,0.0174,35,1.335042156,103.892823638
,0.0174,34,1.297427028,103.851469471
,0.0174,32,1.459238610,103.787604339
,0.0174,31,1.301715811,103.839393269
,0.0174,30,1.302244359,103.838006254
,0.0174,29,1.293502991,103.864510894
,0.0174,28,1.271729210,103.847681323
,0.0174,27,1.400688787,103.855712443
,0.0174,26,1.402100046,103.743645266
,0.0174,25,1.327892370,103.868911664
,0.0174,23,1.369601115,103.827390992
,0.0174,22,1.373251211,103.859580870
,0.0174,21,1.389874055,103.862805490
,0.0174,20,1.301803102,103.699449799
,0.0174,19,1.310408394,103.948741170
,0.0174,18,1.462720742,103.821690355
,0.0174,17,1.426794280,103.869195167
,0.0174,16,1.347413649,103.898273239
,0.0174,15,1.386781801,103.971787677
,0.0174,14,1.313109247,103.839079974
,0.0174,13,1.326242293,103.870733371
,0.0174,12,1.318944500,103.771145666
,0.0174,11,1.393369918,103.741250148
,0.0174,8,1.349567187,104.041818686
,0.0174,7,1.374625345,104.006129428
,0.0174,6,1.376983695,103.826912412
,0.0174,5,1.319065645,103.809544734
,0.0174,4,1.371089252,103.763496971
,0.0174,3,1.272251407,103.846035926
,0.0174,2,1.347754148,103.738169617
,0.0174,1,1.350800479,103.832072155
,0.0173,60,1.256602125,103.824069934
,0.0173,58,1.289034556,103.839297558
,0.0173,57,1.298058330,103.850454610
,0.0173,56,1.291013048,103.838752345
,0.0173,55,1.275636860,103.843678107
,0.0173,54,1.299726903,103.808906549
,0.0173,53,1.278528653,103.733246991
,0.0173,52,1.316057628,103.972595002
,0.0173,51,1.396689020,103.752208733
,0.0173,50,1.459475438,103.850139742
,0.0173,49,1.297772075,103.885318090
,0.0173,48,1.330625250,103.675473410
,0.0173,47,1.307968122,103.652782418
,0.0173,46,1.253242834,103.835601020
,0.0173,45,1.307173200,103.802696242
,0.0173,44,1.401600940,103.929811669
,0.0173,43,1.304190105,103.681110421
,0.0173,40,1.405238080,104.087595591
,0.0173,39,1.296462810,103.902017774
,0.0173,38,1.424609310,103.791189812
,0.0173,37,1.448002382,103.730737528
,0.0173,36,1.348164441,103.728150732
,0.0173,35,1.335281908,103.893236701
,0.0173,34,1.297509081,103.851375027
,0.0173,32,1.459229865,103.787587004
,0.0173,31,1.301575634,103.839421814
,0.0173,30,1.302221274,103.838077474
,0.0173,29,1.293458081,103.864524961
,0.0173,28,1.271724988,103.847688868
,0.0173,27,1.400694639,103.855712299
,0.0173,26,1.402734241,103.743911990
,0.0173,25,1.328930389,103.871945199
,0.0173,23,1.369568682,103.827375350
,0.0173,22,1.371998521,103.860132811
,0.0173,21,1.389556208,103.863980586
,0.0173,20,1.301921893,103.699456328
,0.0173,19,1.310398708,103.948794202
,0.0173,18,1.462721984,103.821688077
,0.0173,17,1.425785788,103.868048793
,0.0173,16,1.347437267,103.898362464
,0.0173,15,1.386761983,103.971719265
,0.0173,14,1.313073822,103.839121570
,0.0173,13,1.326163523,103.870804466
,0.0173,12,1.319191022,103.771081356
,0.0173,11,1.393369918,103.741250201
,0.0173,8,1.349515923,104.041804766
,0.0173,7,1.374821997,104.006031796
,0.0173,6,1.377032893,103.827007010
,0.0173,5,1.319407294,103.810188142
,0.0173,4,1.370360464,103.763852458
,0.0173,3,1.272289470,103.845866017
,0.0173,2,1.347747047,103.738167125
,0.0173,1,1.350629942,103.832071336
,0.0172,60,1.256603077,103.824074392
,0.0172,58,1.289114603,103.839539821
,0.0172,57,1.298032066,103.850487272
,0.0172,56,1.290967199,103.838769047
,0.0172,55,1.275594104,103.843963169
,0.0172,54,1.299653703,103.808929516
,0.0172,53,1.278560396,103.733246325
,0.0172,52,1.316030873,103.972639134
,0.0172,51,1.396597653,103.752224051
,0.0172,50,1.459529811,103.850030398
,0.0172,49,1.297966710,103.885327534
,0.0172,48,1.330564709,103.675615222
,0.0172,47,1.308102394,103.652898187
,0.0172,46,1.253242600,103.835532306
,0.0172,45,1.307218697,103.802652275
,0.0172,44,1.401611941,103.929870493
,0.0172,43,1.304190346,103.681110343
,0.0172,40,1.405432342,104.087449153
,0.0172,39,1.296478171,103.902055327
,0.0172,38,1.424823347,103.790768839
,0.0172,37,1.448002373,103.730754480
,0.0172,36,1.348155609,103.728150804
,0.0172,35,1.335602450,103.893737689
,0.0172,34,1.297569368,103.851305636
,0.0172,32,1.459205537,103.787556174
,0.0172,31,1.301580807,103.839405389
,0.0172,30,1.302192964,103.838164995
,0.0172,29,1.293368494,103.864538306
,0.0172,28,1.271720731,103.847696378
,0.0172,27,1.400700491,103.855712141
,0.0172,26,1.403495511,103.744324801
,0.0172,25,1.329478122,103.873545912
,0.0172,23,1.369518629,103.827356885
,0.0172,22,1.371188809,103.860481229
,0.0172,21,1.389547376,103.864012089
,0.0172,20,1.302019374,103.699461707
,0.0172,19,1.310381533,103.948911425
,0.0172,18,1.462724049,103.821684291
,0.0172,17,1.425746748,103.868004413
,0.0172,16,1.346645565,103.898577501
,0.0172,15,1.386753256,103.971689137
,0.0172,14,1.312910286,103.839313596
,0.0172,13,1.326083893,103.870874611
,0.0172,12,1.320520290,103.770782377
,0.0172,11,1.393369894,103.741250187
,0.0172,8,1.349463820,104.041794364
,0.0172,7,1.375140856,104.005911061
,0.0172,6,1.377050901,103.827052967
,0.0172,5,1.319665045,103.810753175
,0.0172,4,1.370011742,103.764078524
,0.0172,3,1.272299644,103.845820605
,0.0172,2,1.347542751,103.738100356
,0.0172,1,1.350485741,103.832070634
,0.0171,60,1.256604413,103.824078753
,0.0171,58,1.289168017,103.839763858
,0.0171,57,1.297970614,103.850563684
,0.0171,56,1.291019354,103.838915345
,0.0171,55,1.275566637,103.844146369
,0.0171,54,1.299576651,103.808941000
,0.0171,53,1.278553137,103.732855184
,0.0171,52,1.316016683,103.972668978
,0.0171,51,1.396531650,103.752235117
,0.0171,50,1.459570200,103.849928364
,0.0171,49,1.298436027,103.885350641
,0.0171,48,1.330534655,103.675699846
,0.0171,47,1.308278381,103.652957404
,0.0171,46,1.253241928,103.835462238
,0.0171,45,1.307231049,103.802458637
,0.0171,44,1.401663087,103.930095974
,0.0171,43,1.304191065,103.681110112
,0.0171,40,1.405618024,104.087292111
,0.0171,39,1.296495983,103.902109024
,0.0171,38,1.424831966,103.790751920
,0.0171,37,1.448002187,103.730766561
,0.0171,36,1.348146813,103.728150857
,0.0171,35,1.335719519,103.893905154
,0.0171,34,1.297657598,103.851197793
,0.0171,32,1.459172427,103.787526278
,0.0171,31,1.301589670,103.839377229
,0.0171,30,1.302148309,103.838302557
,0.0171,29,1.293279036,103.864544248
,0.0171,28,1.271716472,103.847703906
,0.0171,27,1.400706342,103.855711967
,0.0171,26,1.403822504,103.744542063
,0.0171,25,1.330282064,103.875888525
,0.0171,23,1.369457046,103.827343469
,0.0171,22,1.371048759,103.860541491
,0.0171,21,1.389474917,103.864275256
,0.0171,20,1.302144857,103.699456053
,0.0171,19,1.310365346,103.949009920
,0.0171,18,1.462772268,103.821711288
,0.0171,17,1.425669536,103.867916648
,0.0171,16,1.345678981,103.898884963
,0.0171,15,1.386728205,103.971540736
,0.0171,14,1.312738455,103.839529248
,0.0171,13,1.326003416,103.870943794
,0.0171,12,1.320936049,103.770784228
,0.0171,11,1.392532267,103.740720057
,0.0171,8,1.349411123,104.041787525
,0.0171,7,1.375800706,104.005640934
,0.0171,6,1.377222109,103.827489891
,0.0171,5,1.319711217,103.810854454
,0.0171,4,1.369470646,103.764436734
,0.0171,3,1.272355557,103.845571012
,0.0171,2,1.347427726,103.738051975
,0.0171,1,1.350348883,103.832069989
,0.017,60,1.256606122,103.824082982
,0.017,58,1.289191480,103.840086473
,0.017,57,1.297970531,103.850563782
,0.017,56,1.291100101,103.839141851
,0.017,55,1.275534071,103.844363391
,0.017,54,1.299503452,103.808948657
,0.017,53,1.278607160,103.732763621
,0.017,52,1.316008521,103.972699236
,0.017,51,1.395894599,103.752341917
,0.017,50,1.459615671,103.849838442
,0.017,49,1.298516218,103.885354608
,0.017,48,1.330517903,103.675776607
,0.017,47,1.308439129,103.653056347
,0.017,46,1.253234398,103.835399740
,0.017,45,1.307233565,103.802425093
,0.017,44,1.401698218,103.930222474
,0.017,43,1.304191447,103.681109988
,0.017,40,1.405794536,104.087124959
,0.017,39,1.296504671,103.902155638
,0.017,38,1.425069776,103.790265921
,0.017,37,1.448001815,103.730787120
,0.017,36,1.348137981,103.728150918
,0.017,35,1.335857570,103.894102664
,0.017,34,1.297654742,103.851195519
,0.017,32,1.459102283,103.787476102
,0.017,31,1.301599636,103.839345537
,0.017,30,1.302113928,103.838406287
,0.017,29,1.293226672,103.864558195
,0.017,28,1.271712200,103.847711417
,0.017,27,1.400712191,103.855711780
,0.017,26,1.404277773,103.744922065
,0.017,25,1.331149233,103.878491430
,0.017,23,1.369357199,103.827332187
,0.017,22,1.370431067,103.860746630
,0.017,21,1.389403342,103.864535300
,0.017,20,1.302169947,103.699444189
,0.017,19,1.310356213,103.949041100
,0.017,18,1.464304742,103.822569275
,0.017,17,1.425077561,103.867243737
,0.017,16,1.345051823,103.899031640
,0.017,15,1.386614788,103.971398180
,0.017,14,1.312584711,103.839744900
,0.017,13,1.325922103,103.871012005
,0.017,12,1.320959567,103.770788719
,0.017,11,1.392232019,103.740555921
,0.017,8,1.349358079,104.041784284
,0.017,7,1.376235082,104.005466904
,0.017,6,1.377241757,103.827540033
,0.017,5,1.319742942,103.810923970
,0.017,4,1.369470809,103.764436977
,0.017,3,1.272564089,103.845676282
,0.017,2,1.347135497,103.737929048
,0.017,1,1.350210861,103.832069342
,0.0169,60,1.256608191,103.824087050
,0.0169,58,1.289129188,103.840248366
,0.0169,57,1.297931931,103.850610019
,0.0169,56,1.291189021,103.839383505
,0.0169,55,1.275529328,103.844395374
,0.0169,54,1.299441371,103.808945976
,0.0169,53,1.278601950,103.732520504
,0.0169,52,1.316005772,103.972730442
,0.0169,51,1.395554592,103.752395285
,0.0169,50,1.459678397,103.849697977
,0.0169,49,1.298643853,103.885363387
,0.0169,48,1.330508140,103.675835367
,0.0169,47,1.308595176,103.653131366
,0.0169,46,1.253234356,103.835311267
,0.0169,45,1.307233576,103.802424952
,0.0169,44,1.401745289,103.930345074
,0.0169,43,1.304192252,103.681109730
,0.0169,40,1.405961327,104.086948219
,0.0169,39,1.296525838,103.902263646
,0.0169,38,1.425119974,103.790158370
,0.0169,37,1.447999630,103.730806956
,0.0169,36,1.348129150,103.728150963
,0.0169,35,1.336081216,103.894406283
,0.0169,34,1.297655075,103.851195080
,0.0169,32,1.459062320,103.787456774
,0.0169,31,1.301634301,103.839235384
,0.0169,30,1.302073673,103.838528488
,0.0169,29,1.293174437,103.864564747
,0.0169,28,1.271707906,103.847718909
,0.0169,27,1.400718042,103.855711578
,0.0169,26,1.404607558,103.745206264
,0.0169,25,1.331299723,103.879016722
,0.0169,23,1.369274433,103.827332161
,0.0169,22,1.370091081,103.860825199
,0.0169,21,1.389331943,103.864794707
,0.0169,20,1.302197770,103.699433666
,0.0169,19,1.310324564,103.949082440
,0.0169,18,1.464344876,103.822591745
,0.0169,17,1.424983694,103.867421547
,0.0169,16,1.344654331,103.899091730
,0.0169,15,1.386506861,103.971252497
,0.0169,14,1.312385303,103.840046424
,0.0169,13,1.325839965,103.871079235
,0.0169,12,1.321265543,103.770847153
,0.0169,11,1.392043441,103.740468070
,0.0169,8,1.349304937,104.041784653
,0.0169,7,1.376543831,104.005214527
,0.0169,6,1.377259234,103.827584631
,0.0169,5,1.319913503,103.811261292
,0.0169,4,1.369444149,103.764453311
,0.0169,3,1.272586528,103.845463454
,0.0169,2,1.346897244,103.737802907
,0.0169,1,1.350085705,103.832068749
,0.0168,60,1.256610607,103.824090925
,0.0168,58,1.289063199,103.840370851
,0.0168,57,1.297927905,103.850614843
,0.0168,56,1.291222515,103.839469214
,0.0168,55,1.275518242,103.844470251
,0.0168,54,1.299380578,103.808933965
,0.0168,53,1.278644663,103.732296857
,0.0168,52,1.316008518,103.972761649
,0.0168,51,1.394315793,103.752590671
,0.0168,50,1.459727738,103.849582818
,0.0168,49,1.299315165,103.885409591
,0.0168,48,1.330498286,103.675903540
,0.0168,47,1.308581159,103.653195424
,0.0168,46,1.253235038,103.835241213
,0.0168,45,1.307242546,103.802283658
,0.0168,44,1.401803770,103.930462655
,0.0168,43,1.304193049,103.681109473
,0.0168,40,1.406117864,104.086762455
,0.0168,39,1.296538482,103.902338961
,0.0168,38,1.425233650,103.789908290
,0.0168,37,1.448002524,103.730819039
,0.0168,36,1.348120318,103.728150998
,0.0168,35,1.336323867,103.894712046
,0.0168,34,1.297732869,103.851101442
,0.0168,32,1.458965779,103.787424803
,0.0168,31,1.301640178,103.839213828
,0.0168,30,1.302024757,103.838681867
,0.0168,29,1.293141357,103.864568895
,0.0168,28,1.271703578,103.847726403
,0.0168,27,1.400723728,103.855711366
,0.0168,26,1.404968504,103.745546062
,0.0168,25,1.331455614,103.879560869
,0.0168,23,1.369268405,103.827332589
,0.0168,22,1.369824435,103.860869754
,0.0168,21,1.389260050,103.865055998
,0.0168,20,1.302211757,103.699432142
,0.0168,19,1.310280399,103.949011693
,0.0168,18,1.464969569,103.822941490
,0.0168,17,1.424635945,103.867047490
,0.0168,16,1.344282763,103.899151819
,0.0168,15,1.386419346,103.971095205
,0.0168,14,1.312061743,103.840816017
,0.0168,13,1.325757016,103.871145473
,0.0168,12,1.321496052,103.770934335
,0.0168,11,1.391814273,103.740381679
,0.0168,8,1.349251944,104.041788634
,0.0168,7,1.376933136,104.004897988
,0.0168,6,1.377289373,103.827645520
,0.0168,5,1.320141223,103.811585261
,0.0168,4,1.368741643,103.764883720
,0.0168,3,1.272620744,103.845138956
,0.0168,2,1.346501448,103.737563288
,0.0168,1,1.350065177,103.832088751
,0.0167,60,1.256613349,103.824094579
,0.0167,58,1.289037020,103.840419445
,0.0167,57,1.297904151,103.850643297
,0.0167,56,1.291254347,103.839550665
,0.0167,55,1.275511194,103.844517864
,0.0167,54,1.298363664,103.808611501
,0.0167,53,1.278653248,103.732130187
,0.0167,52,1.316016102,103.972790314
,0.0167,51,1.394178312,103.752612697
,0.0167,50,1.459816207,103.849377340
,0.0167,49,1.299406681,103.885415805
,0.0167,48,1.330475733,103.676172139
,0.0167,47,1.308651677,103.653249774
,0.0167,46,1.253235117,103.835186872
,0.0167,45,1.307196256,103.802265359
,0.0167,44,1.401873272,103.930574265
,0.0167,43,1.304194378,103.681109046
,0.0167,40,1.406263650,104.086568253
,0.0167,39,1.296546245,103.902383791
,0.0167,38,1.425332879,103.789666687
,0.0167,37,1.448008502,103.730828960
,0.0167,36,1.344765390,103.728161271
,0.0167,35,1.336419105,103.894824754
,0.0167,34,1.297746127,103.851112314
,0.0167,32,1.458886862,103.787371715
,0.0167,31,1.301693202,103.839111860
,0.0167,30,1.302000027,103.838783739
,0.0167,29,1.293070401,103.864568979
,0.0167,28,1.271699267,103.847733879
,0.0167,27,1.400723891,103.855711360
,0.0167,26,1.405488289,103.746017288
,0.0167,25,1.331529760,103.879803198
,0.0167,23,1.369215780,103.827338488
,0.0167,22,1.369452585,103.860910888
,0.0167,21,1.389189534,103.865312302
,0.0167,20,1.302237470,103.699429461
,0.0167,19,1.310229546,103.949026967
,0.0167,18,1.465075201,103.823000632
,0.0167,17,1.423016141,103.865117927
,0.0167,16,1.343850707,103.899168978
,0.0167,15,1.386266714,103.970844971
,0.0167,14,1.311689243,103.841732335
,0.0167,13,1.325673268,103.871210710
,0.0167,12,1.321733837,103.771024852
,0.0167,11,1.391524168,103.740289516
,0.0167,8,1.349199348,104.041796206
,0.0167,7,1.377171305,104.004690329
,0.0167,6,1.377297407,103.827660257
,0.0167,5,1.320306269,103.811743963
,0.0167,4,1.368485586,103.765048733
,0.0167,3,1.272624993,103.844759120
,0.0167,2,1.346003370,103.737263772
,0.0167,1,1.349963580,103.832187737
,0.0166,60,1.256616399,103.824097984
,0.0166,58,1.288932442,103.840576883
,0.0166,57,1.297816068,103.850748808
,0.0166,56,1.291273597,103.839582595
,0.0166,55,1.275526524,103.844520441
,0.0166,54,1.298306786,103.808777692
,0.0166,53,1.278661977,103.731949716
,0.0166,52,1.316094074,103.973009605
,0.0166,51,1.392337947,103.752878559
,0.0166,50,1.460524217,103.847813590
,0.0166,49,1.299499377,103.885422090
,0.0166,48,1.330475747,103.676172143
,0.0166,47,1.308747468,103.653273871
,0.0166,46,1.253244647,103.835133515
,0.0166,45,1.307307201,103.802108320
,0.0166,44,1.401953017,103.930678785
,0.0166,43,1.304195786,103.681108593
,0.0166,40,1.406398240,104.086366223
,0.0166,39,1.296571827,103.902444583
